userid,movieid,rating
96914,nobody+will+speak+of+us+when+were+dead+1995,4
25242,mostly+martha+2001,4
311841,e.t.+the+extra-terrestrial+1982,4
271632,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,3
257411,table+no.+21+2013,4
321139,subway+1985,3
142931,the+court-martial+of+jackie+robinson+1990,3
112578,crouching+tiger_+hidden+dragon+2000,3
191380,up+2009,4
300964,samson+and+delilah+1996,3
10487,fitzcarraldo+1982,5
53924, a+bugs+life+1998,3
108670,mean+streets+1973,2
61089,ugly_+dirty+and+bad+1976,4
322208,harry+potter+and+the+prisoner+of+azkaban+2004,4
300891,femme+fatale+2002,4
200157,walle+2008,4
232780,the+incredibly+true+adventure+of+two+girls+in+love+1995,4
63581,the+amityville+horror+1979,4
183533,hell+is+for+heroes+1962,4
294847,the+deer+hunter+1978,5
30787,operation+petticoat+1959,2
57556,men+in+black+1997,4
223100,suburban+gothic+2014,5
313442,saint+seiya+legend+of+sanctuary+2014,4
169000,geronimo+an+american+legend+1993,3
89124,sweet+sweetbacks+baadasssss+song+1971,3
204136,the+usual+suspects+1995,4
352001,harry+potter+and+the+deathly+hallows+part+2+2011,5
20925,the+unsinkable+molly+brown+1964,5
52629,constantine+2005,4
121997,out+of+sight+1998,4
162803,the+snow+queen+2012,4
98430,the+loves+of+pharaoh+1922,3
89460,the+princess+and+the+frog+2009,4
17318,the+children+are+watching+us+1944,4
175705,the+forgotten+woman+2008,4
97414,foxfire+2012,3
201687,volcano+1997,1
45823,the+gods+must+be+crazy+1980,4
154647,spirited+away+2001,5
76210,the+actress_+the+dollars+and+the+transylvanians+1978,4
65393,summer+with+monika+1953,4
243704,irma+vep+1996,3
315347,red+dragon+2002,5
17994,airplane+1980,3
125710,executioners+1993,3
52358,wing+chun+1994,4
316017,subspecies+4+bloodstorm+1998,4
77311,nomad+the+warrior+2005,4
208050,pygmalion+1938,3
263325,caged+1950,4
149153,spirited+away+2001,3
146893,rosewood+lane+2011,3
90240,kikis+delivery+service+1989,4
53305,army+of+shadows+1969,5
75109,happily+ever+after+1990,3
203135,the+liquidator+2011,4
294956,camp+nowhere+1994,2
340976,dr.+jekyll+and+mr.+hyde+1941,4
167202,the+pianist+2002,3
122053,forbidden+planet+1956,3
253856,shrek+forever+after+2010,3
105573,blood+the+last+vampire+2009,3
158449,a+matter+of+taste+2000,4
277957,sparks+2013,3
39587,raising+cain+1992,2
7014,the+grandmaster+2013,4
268413,snowpiercer+2013,4
264556,oceans+eleven+2001,3
287163,ratatouille+2007,4
253200,submarine+2011,4
166474,king+lear+1971,4
1040,alice+in+wonderland+1951,4
157181,gattaca+1997,4
145914,o-bi_+o-ba+the+end+of+civilization+1985,4
308837,othello+1995,4
165661,the+incredibles+2004,5
212936,shrek+2001,3
153539,freedom+downtime+2001,3
284731,marriage+italian+style+1964,5
259179,fermats+room+2007,4
138371,transporter+3+2008,4
244814,invisible+ghost+1941,3
147271,the+woman+in+black+2012,3
284985,saludos+amigos+1942,3
41915,slaughter+2009,5
144837,enemy+2013,4
341089,the+art+of+travel+2008,4
8530,a+christmas+carol+1997,4
112836,northanger+abbey+2007,4
3283,adam+resurrected+2008,3
34824,the+street+with+no+name+1948,4
95909,this+must+be+the+place+2011,3
190031,one+piece+film+z+2012,4
210256,sundome+2007,4
93319,bolt+2008,4
197036,that+sugar+film+2014,4
138249,julia+1977,3
339305,monty+python+and+the+holy+grail+1975,4
197979,apollo+13+1995,4
305358,vice+2015,3
172187,betsys+wedding+1990,4
181081,apollo+13+1995,5
21275,we+bought+a+zoo+2011,3
312494,the+amazing+spider-man+2+2014,2
321865,the+marriage+circle+1924,4
332628,cliffords+really+big+movie+2004,3
208933,the+mighty+macs+2009,4
58543,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,4
28594,dear+zachary+a+letter+to+a+son+about+his+father+2008,5
64292,once+upon+a+scoundrel+1974,3
307920,into+the+white+2012,5
275245,albino+farm+2009,3
216291,the+karate+kid+2010,3
231677,aprils+shower+2003,3
47411,death+note+2006,3
166122,unconquered+1947,4
54417,please+give+2010,4
39507,boyz+n+the+hood+1991,4
21240,once+upon+a+time+1922,4
170733,forrest+gump+1994,5
71154,a+little+help+2010,3
46566,the+private+life+of+henry+viii+1933,4
71157,munich+2005,4
194341,hand+in+hand+1961,2
2633,oceans+eleven+2001,4
191400,spirited+away+2001,4
151488,alien+1979,4
38201,children+of+invention+2010,3
88672,the+clockmaker+of+st.+paul+1974,4
34734,hi+diddle+diddle+1943,4
31870,america+the+beautiful+2008,3
248834,watchmen+2009,4
263608,the+godfather+1972,5
206236,close+encounters+of+the+third+kind+1977,3
167100,star+wars+1977,4
294445,national+lampoons+vacation+1983,4
311849,hard+eight+1996,4
137069,batman+begins+2005,3
292661,peter+pan+1953,3
227001,can+go+through+skin+2009,4
80135,danger+50_000+zombies+2004,4
440,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
18248,faust+2011,4
321521,dial+1119+1950,3
305289,factotum+2005,3
44061,machete+maidens+unleashed+2010,3
347542,behind+the+screen+1916,4
240339,palms+1994,3
206079,conspiracy+theory+1997,3
300294,berkeley+in+the+sixties+1990,4
293150,a+nightmare+in+las+cruces+2011,3
145318,cruising+1980,2
70014,nausica+of+the+valley+of+the+wind+1984,5
218977,the+simple+life+of+noah+dearborn+1999,4
8522,how+to+train+your+dragon+2010,3
164712,batman+begins+2005,5
264703,whiplash+2014,5
206145,men+of+honor+2000,3
26901,sex_+lies_+and+videotape+1989,4
115963,the+talented+mr.+ripley+1999,2
26356,spirited+away+2001,3
294010,a+secret+2007,4
48690,come+back+to+me+2014,3
251724,beautiful+losers+2008,4
117549,the+tribe+2014,3
39049,interstellar+2014,5
164991,the+fortune+cookie+1966,4
19804,castle+in+the+sky+1986,5
94079,howls+moving+castle+2004,4
60191,the+lord+of+the+rings+the+two+towers+2002,5
250536,how+to+train+your+dragon+2010,4
66421,fright+night+1985,3
140071,fierce+people+2005,3
248040,x-men+days+of+future+past+2014,5
135606,crows+zero+2007,3
126978,monday+night+mayhem+2002,4
346640,toy+story+2+1999,3
316173,quantum+of+solace+2008,4
146021,the+dark+knight+2008,4
326792,beauty+and+the+beast+1991,4
97531,sixteen+candles+1984,4
70209,the+runner+1984,4
205902,bleak+moments+1971,3
348913,ill+never+forget+whatsisname+1967,4
189616,love_+marilyn+2012,4
89621,chicken+run+2000,3
150442,the+hobbit+an+unexpected+journey+2012,4
202042,absentia+2011,4
217465,chicken+run+2000,4
33086,watchmen+2009,4
181297,the+dragonphoenix+chronicles+indomitable+2014,3
331320,somewhere+2010,4
54991,he+got+game+1998,4
332422,yes_+madam+1985,4
50048,citizenfour+2014,4
13843,mulan+1998,2
347857,a+lot+like+love+2005,4
218917,according+to+greta+2009,3
48353,lumikuningatar+1986,5
127452,stations+of+the+cross+2014,3
75971,yella+2007,5
15911,songs+from+the+second+floor+2000,3
153524,the+matrix+1999,4
290867,prison+terminal+the+last+days+of+private+jack+hall+2013,3
221281,window+to+paris+1993,4
241627,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,4
337544,an+education+2009,3
121425,the+last+tycoon+1976,4
323150,the+shawshank+redemption+1994,5
277066,kinbaku+2010,4
201850,nightmare+factory+2011,3
318840,miss+pettigrew+lives+for+a+day+2008,4
214548,shutter+island+2010,4
300104,100+bloody+acres+2012,3
263228,i+origins+2014,3
180137,the+judge+2014,3
104973,star+wars+episode+ii+-+attack+of+the+clones+2002,4
237353,the+bird+people+in+china+1998,4
281913,twist+of+faith+2005,4
251330,time+of+eve+the+movie+2010,4
17944,the+deer+hunter+1978,4
185506,cloak++dagger+1984,4
288060,my+neighbor+totoro+1988,3
80167,words+and+pictures+2013,3
283581,toy+story+1995,4
91927,the+shop+on+main+street+1965,4
19531,the+lion+king+2+simbas+pride+1998,3
112848,show+boat+1951,3
107398,megamind+2010,3
327352,men+in+black+1997,4
266921,pulp+fiction+1994,4
180071,touch+of+evil+1958,4
197556,4+little+girls+1997,3
52548,the+godfather+1972,5
217456,bolero+1984,4
63551,the+trials+of+muhammad+ali+2013,3
192130,drug+war+2012,4
18293,the+kid+1921,3
61487,smilin+through+1932,3
25099,the+equalizer+2014,4
90144,the+mad+magician+1954,3
187509,last+days+in+vietnam+2014,4
334658,the+little+foxes+1941,4
118485,one+flew+over+the+cuckoos+nest+1975,4
1835,plainlands+1988,3
30946,the+warlords+2007,4
259329,the+good_+the+bad+and+the+ugly+1966,5
119731,kamikaze+girls+2004,3
300968,van+gogh+1991,4
193343,to+the+wonder+2013,3
149736,lebanon+2009,3
4872,the+shawshank+redemption+1994,4
178718,playing+the+victim+2006,4
4533,cheeky+2000,3
77679,coraline+2009,3
118848,one+of+our+dinosaurs+is+missing+1975,3
103910,honkytonk+man+1982,3
135273,gangster+squad+2013,4
104049,tiny+toon+adventures+how+i+spent+my+vacation+1992,4
194268,homesick+2005,4
99970,it+boy+2013,4
49320,pulp+fiction+1994,3
279909,the+reincarnation+of+isabel+1973,3
33121,guilty+hands+1931,4
238317,the+gods+must+be+crazy+1980,4
280834,brassed+off+1996,5
123142,apollo+13+1995,4
344143,saving+private+ryan+1998,4
6551,bella+2006,5
307686,one+flew+over+the+cuckoos+nest+1975,4
107901,the+tao+of+steve+2000,4
235397,wolf+1994,4
189334,star+wars+1977,5
17624,gran+torino+2008,4
338414,nick+of+time+1995,3
208842,barnacle+bill+1941,3
135783,the+big+trees+1952,4
335536,forrest+gump+1994,5
35458,lady+and+the+tramp+ii+scamps+adventure+2001,3
63434,black+sun+the+mythological+background+of+national+socialism+1998,3
36866,idol+of+the+crowds+1937,4
99243,bruce+almighty+2003,2
201787,lana+turner...+a+daughters+memoir+2001,2
230106,toy+story+3+2010,4
266594,the+imitation+game+2014,5
88590,wheelmen+2005,4
130007,child+of+god+2014,4
209456,toy+story+3+2010,4
42296,a+question+of+silence+1982,5
183577,exodus+2007,3
150742,how+green+was+my+valley+1941,3
73360,dark+angel+the+ascent+1994,4
192032,frozen+2013,4
277513,noam+chomsky+distorted+morality+2003,3
264126,x-men+days+of+future+past+2014,4
59668,chinese+puzzle+2013,3
191887,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,4
324650,cinderella+man+2005,4
64688,changeling+2008,4
335700,the+moon-spinners+1964,5
165708,hold+that+ghost+1941,4
93618,an+average+little+man+1977,4
32001,daleks+invasion+earth+2150+a.d.+1966,3
68255,addicted+to+plastic+2008,3
253067,dylan+moran+what+it+is+2009,3
300465,for+love+and+gold+1966,2
86550,tin+toy+1988,3
89209,retroactive+1997,4
171032,land+of+the+dead+2005,4
287926,initial+d+2005,4
15511,blue+velvet+1986,4
108490,hummingbird+2013,3
41557,airplane+1980,3
170367,a+dangerous+woman+1993,2
261545,toy+story+1995,2
267210,princess+mononoke+1997,5
339882,the+wolf+of+wall+street+2013,4
264811,capturing+the+friedmans+2003,3
219758,entre+nous+1983,3
47033,monty+python+and+the+holy+grail+1975,5
339578,how+to+train+your+dragon+2010,4
351618,alice+in+wonderland+1951,4
43290,snow+white+and+the+seven+dwarfs+1937,4
304336,back+to+the+future+part+ii+1989,3
292716,my+wife+is+a+gangster+2001,3
111993,operation+dumbo+drop+1995,4
317828,get+hard+2015,4
82462,the+avengers+2012,3
54963,drive_+he+said+1971,4
28581,fall+from+grace+2007,3
3404,beyond+the+rocks+1922,4
162782,5+centimeters+per+second+2007,4
75245,perriers+bounty+2009,4
183198,sordid+lives+2001,2
91878,laila+1929,4
314602,smiling+fish++goat+on+fire+1999,3
98630,constantine+2005,3
55916,forbidden+planet+1956,4
250208,animals+are+beautiful+people+1974,4
107254,bruce+almighty+2003,2
137642,winter+light+1963,4
129519,the+internecine+project+1974,4
43473,mother+knows+best+1997,4
100493,big+shot+confessions+of+a+campus+bookie+2002,4
168104,kim+1950,3
228428,blood+2012,4
320705,toy+story+3+2010,3
23352,live+flesh+1997,4
45829,batman++mr.+freeze+subzero+1998,4
339646,to+have+or+not+1995,5
290200,quo+vadis_+baby+2005,3
49338,harry+potter+and+the+half-blood+prince+2009,3
208522,i+am+2011,3
179025,afflicted+2014,3
8804,the+shawshank+redemption+1994,4
106621,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,4
135317,starlift+1951,2
181917,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
68939,the+shanghai+gesture+1941,4
60343,three-step+dance+2003,3
262146,barbie+a+perfect+christmas+2011,4
267905,broadway+idiot+2013,4
289215,mean+streets+1973,4
125576,sleepers+1996,3
326349,taipei+exchanges+2010,3
114522,the+tin+drum+1979,3
161912,galaxy+quest+1999,3
91902,se7en+1995,5
215120,susannah+of+the+mounties+1939,4
160199,the+great+debaters+2007,3
21050,how+to+train+your+dragon+2010,3
47118,samson++sally+1984,3
21412,monsters_+inc.+2001,4
147703,raging+bull+1980,3
239088,divine+trash+1998,4
187386,beauty+and+the+beast+the+enchanted+christmas+1997,4
218513,mclibel+2005,3
322864,harry+potter+and+the+deathly+hallows+part+2+2011,4
201164,anne+of+green+gables+the+sequel+1987,4
10868,love+at+first+fight+2014,3
21383,life+of+crime+2013,3
62050,the+way+2010,3
194716,the+jimmy+show+2002,4
71999,funeral+in+berlin+1966,3
78168,how+to+train+your+dragon+2010,5
218455,ratatouille+2007,3
67621,forrest+gump+1994,3
106003,the+running+man+1987,3
45804,the+godfather+part+ii+1974,4
74510,the+girl+who+leapt+through+time+2006,4
306476,a+story+written+with+water+1965,4
192411,man+of+the+year+1995,5
135698,toy+story+1995,4
30975,king+of+devils+island+2010,3
169461,the+fifth+element+1997,4
220779,ss+camp+5+womens+hell+1977,3
315859,that+guy...+who+was+in+that+thing+2012,4
19318,anchors+aweigh+1945,3
297054,francis+1950,3
31456,hit++run+2012,2
227605,the+wizard+of+oz+1939,5
32234,robots+2005,3
295078,howls+moving+castle+2004,3
238599,deadly+advice+1994,3
21748,the+right+stuff+1983,5
144851,star+wars+1977,4
93580,leon+the+professional+1994,3
323145,the+young+lions+1958,3
135329,the+second+best+exotic+marigold+hotel+2015,4
302722,once+upon+a+time+1922,3
326232,forbidden+planet+1956,4
56015,from+dusk+till+dawn+1996,5
253553,tokyo+gore+police+2008,2
143983,steam+the+turkish+bath+1997,4
28447,the+beat+that+my+heart+skipped+2005,4
21009,solino+2002,4
52367,new+jersey+drive+1995,4
129922,true+lies+1994,4
124253,ruby+sparks+2012,3
222622,every+which+way+but+loose+1978,3
12985,goodfellas+1990,4
74883,borat+cultural+learnings+of+america+for+make+benefit+glorious+nation+of+kazakhstan+2006,4
261879,a+perfect+fake+2005,3
251883,max+manus+man+of+war+2008,3
342827,shrek+2001,4
41359,all+the+presidents+men+1976,5
175345,the+hobbit+an+unexpected+journey+2012,4
296425,tucker+and+dale+vs+evil+2010,4
33691,out+of+mind+the+stories+of+h.p.+lovecraft+1998,3
151456,reservoir+dogs+1992,5
239254,louis+c.k.+live+at+the+comedy+store+2015,4
329080,ice+age+the+meltdown+2006,4
312880,monty+python+and+the+holy+grail+1975,4
138115,return+to+homs+2013,4
40600,blood+in+the+mobile+2010,5
202050,lessons+of+darkness+1992,5
94686,dave+1993,3
14229,summer+of+sam+1999,4
30990,the+last+valley+1971,3
194066,monty+python+and+the+holy+grail+1975,4
236223,indiana+jones+and+the+last+crusade+1989,4
243245,kiss+of+death+1995,4
74778,legend+of+the+boneknapper+dragon+2010,2
172292,high+society+1956,4
342,mirror+mirror+2012,3
284514,the+dark+knight+rises+2012,4
261339,garden+state+2004,4
201941,henry+portrait+of+a+serial+killer+1986,3
270353,frankenstein+1931,4
303902,infernal+affairs+iii+2003,4
163847,another+year+2010,3
272192,choose+2011,3
45960,star+wars+the+clone+wars+2008,3
267285,when+the+last+sword+is+drawn+2003,3
349727,whiplash+2014,4
320871,the+white+reindeer+1952,2
193609,it+follows+2015,5
187133,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
76517,heavens+gate+1980,3
185277,the+royal+tenenbaums+2001,4
89023,harry+potter+and+the+goblet+of+fire+2005,4
230772,the+miracle+worker+1962,5
233087,the+french+connection+1971,4
279060,titanic+1997,3
730,genova+2008,4
313906,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,3
99397,it+came+from+beneath+the+sea+1955,3
10797,eden+lake+2008,5
330481,i+saw+the+devil+2010,4
65293,charlie+countryman+2013,5
190573,d-day+2013,3
199813,dances+with+wolves+1990,4
180047,the+shawshank+redemption+1994,4
50165,bloody+murder+2000,3
159791,fiorile+1993,3
341569,good+advice+2001,3
90427,behind+the+mask+the+rise+of+leslie+vernon+2006,4
300434,fight+club+1999,4
201057,harry+potter+and+the+deathly+hallows+part+1+2010,4
183031,peter+pan+1953,4
300133,before+sunset+2004,3
267445,the+children+of+huang+shi+2008,4
212350,the+eighth+day+1996,4
344878,life_+above+all+2010,3
335652,at+close+range+1986,3
216568,im+here+2010,4
83393,jack+the+giant+slayer+2013,1
299438,spirited+away+2001,5
292405,lagression+1975,4
11913,the+killer+inside+me+2010,4
165814,waiting...+2005,3
66335,pontypool+2009,3
106251,a+hijacking+2012,4
94528,the+big+sleep+1946,5
54753,hilton+2013,3
261394,mind+game+2004,4
57751,beginners+2010,4
272891,one+on+one+1977,5
204957,were+the+world+mine+2008,3
34379,avatar+2009,4
239952,into+the+woods+2014,3
262189,the+party+1968,4
100044,se7en+1995,4
230337,the+century+of+the+self+2002,4
331070,jeopardy+1953,4
1866,return+with+honor+1999,3
192940,the+earrings+of+madame+de...+1953,5
171248,+nos+amours+1983,4
124320,plot+of+fear+1976,3
105087,toute+une+nuit+1982,4
276041,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,3
78352,amlie+2001,4
257095,madadayo+1993,3
23489,great+communist+bank+robbery+2004,3
245424,the+good_+the+bad+and+the+ugly+1966,4
168323,machine-gun+kelly+1958,4
93236,harry+potter+and+the+deathly+hallows+part+1+2010,5
267976,castle+in+the+sky+1986,5
310971,de+dana+dan+2009,3
179490,hoosiers+1986,4
144484,pulp+fiction+1994,3
338000,ponyo+2008,5
165600,cowboy+1958,4
197104,the+incredibles+2004,4
74351,trainwreck+my+life+as+an+idiot+2007,2
70634,the+crew+2008,3
171074,robots+2005,4
13268,why+not+me+1999,3
295501,an+everlasting+piece+2000,4
202591,in+cold+blood+1967,5
83420,beneath+2013,3
81332,the+lion+king+1+2004,4
112529,visitors+2013,3
335996,howls+moving+castle+2004,4
110072,goodfellas+1990,4
248606,kidnapped+for+christ+2014,4
147753,mandela+long+walk+to+freedom+2013,4
237475,nightcrawler+2014,3
193576,inception+2010,5
20948,kingsman+the+secret+service+2015,3
279392,vive+lamour+1994,4
191694,indiana+jones+and+the+last+crusade+1989,5
91964,space+is+the+place+1974,4
325260,one+flew+over+the+cuckoos+nest+1975,4
302342,roxanne+1987,3
183223,harry+potter+and+the+chamber+of+secrets+2002,5
337051,alice+2009,5
7348,mr.+klein+1976,3
342165,permanent+midnight+1998,4
201699,two+for+the+road+1967,4
194825,yugioh+1999,4
53323,dakota+skye+2008,3
276156,brain+donors+1992,3
327501,dragon+the+bruce+lee+story+1993,3
246939,ponyo+2008,4
348867,the+brussels+business+2012,3
109606,sorrow+and+joy+2013,4
206787,a+touch+of+sin+2013,2
133194,tony+takitani+2004,4
127419,ringu+1998,3
41693,shutter+island+2010,2
10321,roads+to+koktebel+2003,3
129666,page+eight+2011,3
84105,the+lord+of+the+rings+the+return+of+the+king+2003,4
231370,up+2009,3
234373,constantine+2005,4
344758,unforgiven+1992,3
89951,i+wake+up+screaming+1941,4
324400,toy+story+2+1999,4
166803,whats+love+got+to+do+with+it+1993,4
280118,the+living+wake+2007,4
207714,doctor+who+the+time+of+the+doctor+2013,4
186005,living+will...+2011,3
64950,indiana+jones+and+the+temple+of+doom+1984,3
192432,castle+freak+1995,3
140707,a+big+hand+for+the+little+lady+1966,4
328700,saving+private+ryan+1998,5
254907,lisztomania+1975,3
103274,small+town+gay+bar+2007,3
173961,sunday+in+the+country+1974,3
16429,whiplash+2014,5
283656,kicking++screaming+2005,2
52344,sacrifice+2010,4
157657,numb+2007,3
125672,the+avengers+2012,4
103260,se7en+1995,4
26574,the+lion+king+1994,5
199690,a+river+called+titas+1973,3
129614,when+the+game+stands+tall+2014,3
280040,oblivion+2013,3
116216,hoop+dreams+1994,5
29318,deja+vu+1985,2
1952,rush+2013,4
293801,for+those+in+peril+2013,3
284568,futurama+the+beast+with+a+billion+backs+2008,3
217542,eastern+plays+2009,3
328422,loose+cannons+2010,4
