userid,movieid,rating
157456,kingsman+the+secret+service+2015,3
31723,the+imitation+game+2014,4
338269,shes+out+of+my+league+2010,4
170757,mommy+2014,3
326820,shutter+island+2010,4
152302,ice+age+dawn+of+the+dinosaurs+2009,3
212604,dreams+that+money+can+buy+1947,3
319502,the+godfather+1972,4
128088,saraband+2003,4
42799,the+godfather+part+iii+1990,4
98488,persona+1966,3
225500,a+bugs+life+1998,3
106581,the+man+who+knew+too+much+1956,3
14203,the+magus+1968,3
258374,love+with+the+proper+stranger+1963,5
286926,reservoir+dogs+1992,4
108461,saving+private+ryan+1998,4
228140,mail+order+bride+1964,4
299858,the+princess+and+the+frog+2009,3
287427,all+that+glitters+2010,3
157045,tangled+2010,4
103549,noel+2004,2
50326,the+cat+and+the+canary+1927,4
159032,across+the+wide+missouri+1951,4
222636,grave+of+the+fireflies+1988,5
138146,blade+runner+1982,4
252459,princess+mononoke+1997,4
311769,cabin+fever+patient+zero+2014,3
206283,head-on+2004,3
223613,aftershock+2010,5
257860,rio+2011,4
78238,the+incredible+melting+man+1977,3
52533,teenage+paparazzo+2010,4
339394,toy+soldiers+1991,3
22045,13+lakes+2004,3
115822,on+the+waterfront+1954,4
1430,quartier+mozart+1992,3
302348,toy+story+3+2010,4
26678,the+love+god+1969,3
346363,battle+for+terra+2007,3
270517,ego+2013,4
4644,12+angry+men+1957,4
69376,my+neighbor+totoro+1988,4
200339,absolutions+pipilottis+mistakes+1988,3
242300,daddy+nostalgia+1990,3
277288,raiders+of+the+lost+ark+-+the+adaptation+1989,5
197653,saving+santa+2013,3
23646,the+sword+in+the+stone+1963,5
241181,hair+1979,4
91303,megamind+2010,5
173971,harry+potter+and+the+deathly+hallows+part+1+2010,4
153597,recipes+for+disaster+2008,3
188612,forrest+gump+1994,5
348936,the+curse+of+the+jade+scorpion+2001,3
181991,the+winning+of+barbara+worth+1926,4
231336,fairhaven+2012,3
187723,despicable+me+2+2013,2
171526,silent+action+1975,3
159887,the+lord+of+the+rings+the+return+of+the+king+2003,5
86574,ong-bak+the+thai+warrior+2003,3
167736,lon+chaney+a+thousand+faces+2000,3
44288,martial+arts+of+shaolin+1986,4
160845,day+for+night+1973,3
7159,wise+guys+1986,3
1182,four+sons+1940,4
313100,men+in+black+ii+2002,3
306858,triumph+of+the+nerds+the+rise+of+accidental+empires+1996,4
108190,brave+2012,3
245801,even+the+rain+2010,3
67134,the+train+1964,3
251284,back+to+the+future+1985,3
181467,fearless+1993,4
279215,phoenix+2014,3
259713,before+sunset+2004,5
283646,braveheart+1995,4
79649,electric+boogaloo+the+wild_+untold+story+of+cannon+films+2014,4
135950,3-iron+2004,4
97662,insurgent+2015,3
267937,interstellar+2014,4
176295,jamie+and+jessie+are+not+together+2011,3
303996,oliver+twist+1948,3
120067,foreign+letters+2012,3
295598,indiana+jones+and+the+last+crusade+1989,3
253790,the+shawshank+redemption+1994,5
328926,jar+city+2006,3
178098,the+american+president+1995,4
339190,burts+buzz+2014,4
311921,the+james+dean+story+1957,3
329755,the+green+mile+1999,4
32335,batman+begins+2005,4
282746,the+incredibles+2004,4
20498,the+lord+of+the+rings+the+two+towers+2002,4
202000,el+prximo+oriente+2006,3
330735,jack+the+giant+killer+1962,4
202568,ladyhawke+1985,4
100627,the+cat+returns+2002,5
343280,vanishing+point+1971,4
198650,an+angel+at+my+table+1990,4
273805,the+story+of+us+1999,2
187504,angels+with+dirty+faces+1938,3
340450,the+den+2013,3
35550,monty+python+and+the+holy+grail+1975,3
294594,the+chicken_+the+fish+and+the+king+crab+2008,3
99406,life+is+beautiful+1997,4
315676,aladdin+1992,4
75160,spirited+away+2001,3
187539,louise+brooks+looking+for+lulu+1998,5
88838,apollo+13+1995,3
103815,brother+bear+2003,3
130677,where+the+sidewalk+ends+1950,4
329894,stuart+a+life+backwards+2007,3
130482,the+shawshank+redemption+1994,5
313587,a+dirty+carnival+2006,2
196960,treasure+planet+2002,3
113541,i+am+trying+to+break+your+heart+2002,4
192001,i+hate+mondays+1971,5
321528,newlyweds+2011,3
196464,payback+1999,4
168998,soylent+green+1973,3
96167,peter+pan+1953,3
302745,midnight+mary+1933,3
268050,batman+begins+2005,4
170096,the+pirates+in+an+adventure+with+scientists+2012,3
264863,ice+age+continental+drift+2012,3
111902,mask+1985,2
75404,sherlock+holmes+2009,3
111761,the+apartment+1996,3
100535,valiant+2005,2
333511,foxfire+1996,3
334703,morning+glory+2010,3
215845,the+shawshank+redemption+1994,5
321373,embrace+of+the+vampire+1995,5
221166,i_+robot+2004,3
97218,the+good_+the+bad+and+the+ugly+1966,4
47873,toy+story+2+1999,3
117770,airplane+1980,4
144164,my+neighbor+totoro+1988,3
327922,fulltime+killer+2001,4
175761,close+encounters+of+the+third+kind+1977,3
76227,indiana+jones+and+the+temple+of+doom+1984,3
275647,leon+the+professional+1994,4
264197,awakenings+1990,3
90603,hells+highway+1932,4
56945,a+love+song+for+bobby+long+2004,4
44741,my+neighbor+totoro+1988,4
85707,gestapos+last+orgy+1977,3
200804,annabelle+2014,2
287959,the+whole+nine+yards+2000,4
148528,sidewalls+2011,4
43903,the+geographer+drank+his+globe+away+2013,3
57577,the+imitation+game+2014,4
47742,whiplash+2014,5
101374,interstellar+2014,5
111357,friends+of+god+a+road+trip+with+alexandra+pelosi+2007,4
145587,forrest+gump+1994,4
254463,thor+2011,4
302067,so+dear+to+my+heart+1948,3
313929,interstellar+2014,4
310450,need+for+speed+2014,3
265066,forrest+gump+1994,5
35506,harry+potter+and+the+half-blood+prince+2009,5
123516,ballet+shoes+2008,4
261815,shiloh+1996,2
87244,big+hero+6+2014,3
327240,a+bugs+life+1998,2
316330,animal+room+1995,3
277524,planes_+trains+and+automobiles+1987,3
141803,the+counterfeiters+2007,5
83520,into+the+woods+2014,3
9355,kinsey+2004,3
55920,shrek+2001,5
346794,seventh+son+2014,3
255024,the+inspector+general+1949,4
153147,interstellar+2014,4
28829,the+glass+menagerie+1987,4
260577,dragon+ball+z+wrath+of+the+dragon+1995,4
305854,vengeance+the+story+of+tony+cimo+1986,3
208855,casablanca+1942,4
189066,watermark+2013,5
352154,paid+in+full+2002,3
122703,carnage+2011,4
333550,f+for+fake+1973,4
295232,the+pixar+story+2007,4
225646,kidnapping_+caucasian+style+1967,3
289435,up+2009,4
30464,nixon+1995,4
210521,up+2009,4
235830,boys+love+2006,5
28996,harry+potter+and+the+prisoner+of+azkaban+2004,4
67760,crime+wave+1954,5
8620,the+woman+next+door+1981,3
127991,the+amazing+spider-man+2+2014,4
44452,the+tracker+2002,3
132510,quadrille+1938,3
122812,the+enforcer+1995,4
55539,the+lord+of+the+rings+the+return+of+the+king+2003,5
160004,shining+through+1992,4
24344,the+young+lions+1958,4
328343,alice+in+wonderland+1951,5
147422,whisper+of+the+heart+1995,4
319286,mouchette+1967,4
171117,10+mph+2007,4
78335,black+rose+ascension+1975,3
183844,a+haunting+at+silver+falls+2013,4
168836,how+to+train+your+dragon+2+2014,2
346540,the+shawshank+redemption+1994,4
5406,titanic+1997,3
119381,law+of+desire+1987,5
316269,batch+81+1982,4
152298,contagion+2011,3
141226,a+fairly+odd+christmas+2012,3
118193,tom+jones+1963,4
307861,leaves+of+grass+2009,3
268729,howls+moving+castle+2004,4
174628,the+prowler+1981,4
29474,mean+streets+1973,3
260894,taira+clan+saga+1955,3
67450,sleeping+beauty+1959,3
21322,one+flew+over+the+cuckoos+nest+1975,5
229366,middle+men+2009,3
284013,don+camillo+1952,3
288008,dragon+2011,3
307443,reservoir+dogs+1992,5
261277,the+prowler+1951,4
187447,network+1976,4
155383,the+lion+king+1+2004,3
60953,samurai+ii+duel+at+ichijoji+temple+1955,4
176234,in+a+year+with+13+moons+1978,4
2785,jonestown+the+life+and+death+of+peoples+temple+2006,5
41041,bang+bang+youre+dead+2002,3
294831,city+slickers+ii+the+legend+of+curlys+gold+1994,3
12984,afternoon+delight+2013,4
195201,kicking+and+screaming+1995,4
161415,as+cool+as+i+am+2013,3
25443,tokio+baby+2010,4
296572,little+richard+2000,3
56866,chaos+2005,3
17393,eat+drink+man+woman+1994,4
36899,meet+joe+black+1998,3
304267,tobacco+road+1941,4
168061,forget+me+not+2011,3
332823,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,3
21324,how+to+train+your+dragon+2010,4
66855,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
95637,leon+the+professional+1994,4
12185,phar+lap+1983,4
133226,land+of+plenty+2004,3
245160,oceans+eleven+2001,4
271035,brave+2012,5
216899,thor+2011,4
148638,last+passenger+2013,3
216085,one+husband+too+many+2010,2
4421,princess+protection+program+2009,3
330703,the+story+of+three+loves+1953,4
189220,harry+potter+and+the+philosophers+stone+2001,3
68403,boogie+nights+1997,5
75679,wreck-it+ralph+2012,3
341656,the+secret+world+of+arrietty+2010,4
44587,lincoln+2012,3
100825,wife+be+like+a+rose+1935,3
121322,the+36th+chamber+of+shaolin+1978,4
63738,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,5
337239,martin+1978,3
291789,kung+fu+hustle+2004,4
224213,the+wolf+of+wall+street+2013,5
92617,boys+2014,4
322136,my+first+mister+2001,4
131073,gattaca+1997,4
26345,sandor+slash+ida+2005,4
310906,die+hard+1988,4
210121,the+precocious+and+brief+life+of+sabina+rivas+2012,3
251118,harry+potter+and+the+deathly+hallows+part+2+2011,5
276420,stories+we+tell+2012,2
255353,days+and+nights+in+the+forest+1970,3
266834,gladiator+2000,5
274278,the+incredible+hulk+2008,3
169542,battle+of+britain+1969,4
247152,harry+potter+and+the+half-blood+prince+2009,4
89489,the+trail+beyond+1934,4
126434,castle+in+the+sky+1986,4
35944,forbidden+planet+1956,4
173927,aladdin+1992,4
154391,honey+2013,3
14783,800+bullets+2002,4
229904,date+and+switch+2014,4
304255,this+sporting+life+1963,4
102275,bad+ass+2012,3
252887,shanks+1974,2
310888,last+of+the+red+hot+lovers+1972,4
229200,wilder+napalm+1993,3
342404,galaxy+quest+1999,3
125327,a+night+at+the+movies+the+horrors+of+stephen+king+2011,3
331160,fortress+1992,2
75944,true+crime+1999,3
128757,veronika+voss+1982,5
293895,harry+potter+and+the+deathly+hallows+part+2+2011,4
18764,finding+forrester+2000,5
225688,american+pie+presents+the+naked+mile+2006,2
123446,the+host+2006,2
13752,percy+jackson++the+olympians+the+lightning+thief+2010,4
219218,snowpiercer+2013,3
116566,six+shooter+2004,4
148030,harry+potter+and+the+deathly+hallows+part+1+2010,4
285850,vanity+fair+2004,4
94596,hell+2005,4
41002,the+change-up+2011,3
29023,talent+for+the+game+1991,2
251242,watchmen+2009,4
94966,last+hurrah+for+chivalry+1979,4
257126,the+grey+fox+1982,3
116081,beauty+and+the+beast+1991,4
219914,ice+age+2002,4
182382,casino+royale+2006,4
210247,the+green+mile+1999,5
237899,interstellar+2014,4
29590,close+encounters+of+the+third+kind+1977,4
244847,one+flew+over+the+cuckoos+nest+1975,5
151095,titanic+1996,3
233722,inception+2010,4
46403,the+sea+wolves+1980,3
122951,no+highway+in+the+sky+1951,4
8629,my+life+without+me+2003,4
224157,big+hero+6+2014,5
34057,strange+magic+2015,3
52039,the+pride+of+st.+louis+1952,3
5237,you+again+2010,3
96618,ploy+2007,4
172235,pulling+strings+2013,4
211909,riffraff+1936,4
328465,pulp+fiction+1994,4
269983,the+good_+the+bad+and+the+ugly+1966,4
277738,mrs.+soffel+1984,4
65457,airplane+1980,4
157238,there+will+be+blood+2007,4
177197,sylvia+scarlett+1935,3
246709,getting+it+right+1989,3
310609,the+jungle+book+1967,5
69701,the+libertine+2004,3
177676,huddersfield+2007,4
285413,history+is+made+at+night+1937,4
343686,shadowzone+1990,4
298778,harry+potter+and+the+half-blood+prince+2009,3
62284,the+minion+1998,4
292018,despicable+me+2010,4
127400,forbidden+planet+1956,5
79003,mortadelo++filemon+the+big+adventure+2003,3
210665,bolt+2008,4
241022,q+1982,5
90202,the+sea+inside+2004,5
172565,godzilla+tokyo+s.o.s.+2003,3
245100,true+stories+1986,4
311379,head+1968,5
148174,wooden+crosses+1932,4
252409,geronimo+an+american+legend+1993,4
147798,my+neighbor+totoro+1988,5
94121,how+to+train+your+dragon+2010,4
273265,brother+bear+2003,4
39542,penguins+of+madagascar+2014,4
349517,the+mindscape+of+alan+moore+2003,2
343407,justice+league+crisis+on+two+earths+2010,3
63761,first+blood+1982,3
87929,the+skin+i+live+in+2011,4
79061,judex+1963,4
61023,careful+1992,4
206753,nothing+lasts+forever+1984,3
155740,repo+men+2010,4
32468,kops+2003,4
112336,walk+the+line+2005,4
91137,advertising+and+the+end+of+the+world+1998,4
34767,somethings+gotta+give+2003,3
25467,ponyo+2008,4
144717,spring_+summer_+fall_+winter...+and+spring+2003,4
2314,johnny+got+his+gun+1971,4
248861,harry+potter+and+the+chamber+of+secrets+2002,4
20419,executive+protection+2001,5
251778,three+days+of+the+condor+1975,4
219169,shaolin+temple+1976,3
320291,airplane+1980,5
341436,in+the+realm+of+the+senses+1976,2
27679,the+search+for+one-eye+jimmy+1994,3
161095,teen+spirit+2007,4
297863,terminator+3+rise+of+the+machines+2003,4
88683,the+lorax+2012,2
342373,the+lost+one+1951,4
99083,harry+potter+and+the+half-blood+prince+2009,5
258912,evil+under+the+sun+1982,2
259269,it+follows+2015,4
7274,close+encounters+of+the+third+kind+1977,4
111462,moving+mcallister+2007,4
331844,milarepa+2008,3
237020,castle+in+the+sky+1986,3
163402,10+things+i+hate+about+you+1999,4
175811,the+trip+2002,4
121702,teenage+mutant+ninja+turtles+2014,2
340039,moon+over+parador+1988,3
99411,annie+hall+1977,4
330100,fight+club+1999,4
242223,side+by+side+2012,5
124747,quest+for+camelot+1998,2
146805,neighbors+1981,3
262525,sixteen+candles+1984,3
250641,bewitched+2005,2
149464,fallen+1998,4
177924,the+imitation+game+2014,5
335726,how+to+train+your+dragon+2010,4
142383,two+weeks+in+september+1967,4
148729,harry+potter+and+the+half-blood+prince+2009,4
35457,the+imitation+game+2014,5
84508,the+magician+1958,4
144532,the+lord+of+the+rings+the+two+towers+2002,4
84547,the+hundred-foot+journey+2014,3
278293,harry+potter+and+the+philosophers+stone+2001,2
350284,apocalypse+now+1979,4
251022,return+to+me+2000,4
81653,sunshine+2007,3
50833,beetlejuice+1988,4
237940,wild+man+blues+1997,3
99745,breach+2007,5
22530,shrek+2+2004,3
310290,monsieur+verdoux+1947,4
173524,bonnie+and+clyde+1967,4
319665,the+house+of+seven+corpses+1974,3
189586,winter+light+1963,4
231242,the+good_+the+bad+and+the+ugly+1966,4
314413,esa+ja+vesa++auringonlaskun+ratsastajat+1994,3
256549,apollo+13+1995,5
242383,sunrise+a+song+of+two+humans+1927,5
302706,lightning+bolt+the+power+of+salad+2002,4
344310,love+likes+coincidences+2011,5
317863,the+imitation+game+2014,3
267487,ella+enchanted+2004,3
64578,notorious+1946,5
292559,straight+shooting+1917,4
23249,sicko+2007,5
305192,kirikou+and+the+sorceress+1998,3
51366,those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965,3
327215,elevator+to+the+gallows+1958,4
81516,no+god_+no+master+2014,4
299423,reign+over+me+2007,3
101275,saving+private+ryan+1998,5
58325,ransom+1996,3
259765,ghostbusters+1984,4
156866,the+wolf+of+wall+street+2013,4
152672,a+beginners+guide+to+endings+2010,3
144442,avatar+2009,5
1798,l.i.e.+2001,3
145232,willy+wonka++the+chocolate+factory+1971,4
229227,torn+curtain+1966,5
38842,wet+hot+american+summer+2001,4
65607,blind+alley+1939,3
296296,patlabor+the+movie+1989,4
110694,dead+men+tell+1941,3
163364,1001+nights+1990,4
67785,shottas+2002,3
209525,the+matrix+revolutions+2003,2
132454,eraserhead+1977,3
141265,the+change-up+2011,3
304218,lone+wolf+and+cub+baby+cart+in+the+land+of+demons+1973,4
100231,manson+1973,4
82742,the+day+of+the+jackal+1973,4
298859,batman+begins+2005,5
117352,sympathy+for+mr.+vengeance+2002,3
264352,blue+spring+2001,4
236847,eddie+murphy+delirious+1983,3
298736,the+young+savages+1961,4
23771,cry_+the+beloved+country+1995,4
241095,buffy+the+vampire+slayer+1992,4
294575,return+to+paradise+1998,4
221483,last+stand+at+saber+river+1997,3
254488,frances+1982,4
269363,wendy+and+lucy+2008,3
131874,to+end+all+wars+2001,3
53119,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,5
320918,walle+2008,5
212113,dandelion+2004,3
135691,the+lord+of+the+rings+the+return+of+the+king+2003,5
17543,little+italy+1978,4
189134,at+the+circus+1939,3
142315,bad+blood+a+cautionary+tale+2010,3
117675,anotherworld+2008,4
143450,raiders+of+the+lost+ark+1981,4
235032,heaven+can+wait+1978,3
241977,raiders+of+the+lost+ark+1981,4
101761,toy+story+1995,4
321593,peter+pan+1953,4
103761,spirited+away+2001,4
33067,american+history+x+1998,4
200024,fellini+satyricon+1969,4
342757,blue+1968,4
260186,late+autumn+2010,2
169831,how+to+train+your+dragon+2010,4
184772,louis+c.k.+hilarious+2010,4
81209,invasion+u.s.a.+1985,2
194660,toy+story+3+2010,3
292378,lovecraft+fear+of+the+unknown+2008,4
227173,the+book+of+life+1998,3
315359,the+incredible+hulk+2008,3
191689,anchors+aweigh+1945,5
85456,brave+2012,3
245287,the+guitar+2008,4
119660,it+follows+2015,3
60606,payback+1999,3
202549,the+devil+wears+prada+2006,5
227347,heartbreak+ridge+1986,4
239841,those+daring+young+men+in+their+jaunty+jalopies+1969,2
315951,seven+angry+men+1955,4
164120,camouflage+2001,3
43497,the+lone+ranger+and+the+lost+city+of+gold+1958,4
132818,the+three+musketeers+1933,3
64471,mina+tannenbaum+1994,4
94886,the+last+of+mrs.+cheyney+1937,4
126422,down+to+the+sea+in+ships+1949,4
29082,edmond+2005,3
292883,love+and+death+1975,3
187889,a+taste+of+honey+1961,4
271714,dumb+and+dumber+1994,4
152335,safe+haven+2013,4
2665,cream+lemon+2004,4
68097,howls+moving+castle+2004,5
113218,i+am+santa+claus+2014,3
137237,beware+of+mr.+baker+2012,3
195193,the+rewrite+2014,4
25486,the+sword+and+the+rose+1953,3
77674,the+bad+seed+1956,5
299892,mickey_+donald_+goofy+the+three+musketeers+2004,3
221714,nausica+of+the+valley+of+the+wind+1984,4
203109,cabiria+1914,3
339293,ghostbusters+1984,4
285165,tinker+bell+and+the+lost+treasure+2009,4
80460,mother+of+mine+2005,4
109720,gladiator+2000,4
232237,independence+day+1996,3
313695,goodbye+again+1961,4
198015,anchors+aweigh+1945,4
242744,swing+vote+2008,1
211105,kill+bill+vol.+1+2003,4
277021,the+spanish+prisoner+1997,4
221980,blade+runner+1982,3
219659,the+bravados+1958,5
218965,the+stranger+1991,3
287497,a+christmas+story+1983,5
251890,the+full+monty+1997,5
39570,the+given+word+1962,4
212584,kikis+delivery+service+1989,4
221693,flame++citron+2008,3
238204,lille+fridolf+blir+morfar+1957,3
116837,independence+day+1996,4
323773,never+say+never+again+1983,4
178441,remarkable+power+2008,4
52177,je+taime_+je+taime+1968,3
118976,down+twisted+1987,4
4201,the+leech+woman+1960,4
217044,star+wars+1977,4
185258,incendies+2010,4
88147,more+about+the+children+of+noisy+village+1987,3
127348,happy+together+1997,5
23091,harry+potter+and+the+deathly+hallows+part+2+2011,5
76286,so+much+so+fast+2006,4
84830,blue+1993,3
100331,the+icicle+thief+1989,2
188687,jean+de+florette+1986,4
59010,harry+potter+and+the+deathly+hallows+part+2+2011,3
227706,vice+2015,4
49335,rien+sur+robert+1999,4
211528,monsters_+inc.+2001,4
105449,goodfellas+1990,4
3428,gasland+2010,4
21899,eaux+dartifice+1953,3
194019,floating+weeds+1959,4
293370,the+shawshank+redemption+1994,5
83653,onnenpeli+1965,3
169135,the+executor+1981,4
109319,hannah+arendt+2012,5
106660,pat+garrett++billy+the+kid+1973,4
114677,reservoir+dogs+1992,4
104823,rock-a-doodle+1991,4
346975,midnight+in+the+garden+of+good+and+evil+1997,3
251291,chappie+2015,3
157430,forbidden+planet+1956,4
57510,aladdin+1992,4
141972,about+last+night...+1986,3
287670,the+world+according+to+sesame+street+2006,3
64177,manic+2001,4
289676,edwin+boyd+citizen+gangster+2011,3
251959,the+boy+in+the+striped+pyjamas+2008,4
258460,umberto+d.+1952,4
145792,terminator+2+judgment+day+1991,5
196481,beauty+and+the+beast+1991,4
107851,el+nio+2014,4
205734,raiders+of+the+lost+ark+1981,4
183106,the+dark+knight+rises+2012,4
